0,0,-6.335927e-17
989,0,-1.0243810000000001e-18
1459,0,2.642899e-18
1534,0,-1.006225e-18
1734,0,2.8528089999999998e-18
1766,0,4.3282199999999997e-19
1929,0,2.298791e-19
2128,0,3.58079e-18
2458,0,3.0311229999999996e-19
3057,0,1.4457029999999997e-17
3302,0,9.196954e-18
3303,0,7.65195e-18
3378,0,1.0233019999999999e-17
3786,0,1.3808610000000002e-17
1,1,-6.73806e-17
666,1,-3.935425e-18
755,1,2.252449e-18
1132,1,-5.371173000000001e-19
1737,1,-5.337672e-18
1803,1,7.586655e-18
1841,1,4.26438e-18
2023,1,1.1921860000000002e-17
2052,1,1.095987e-18
2092,1,4.856267e-19
2497,1,1.3783039999999999e-17
2618,1,1.572501e-17
2900,1,8.839828e-18
3341,1,1.585702e-18
3467,1,9.650285e-18
2,2,-1.936942e-18
1710,2,-1.3434429999999999e-19
1711,2,1.238753e-19
1844,2,-1.256614e-19
1926,2,1.7120169999999998e-20
1927,2,7.462294e-20
2189,2,1.092819e-19
2362,2,1.226865e-19
3116,2,2.606494e-19
3364,2,4.723948e-19
3522,2,3.2777309999999997e-19
3950,2,2.0837389999999999e-19
4026,2,1.789134e-19
4107,2,3.012559e-19
3,3,-4.043786e-17
369,3,-2.993736e-18
859,3,1.3489420000000001e-18
908,3,-8.630623e-19
1089,3,4.272012e-18
1151,3,8.946796e-19
1598,3,8.886969e-18
1841,3,3.0344489999999998e-18
2023,3,2.791253e-18
2115,3,6.296739e-18
2689,3,-1.467794e-18
3341,3,5.202932e-18
3344,3,6.792217e-18
3652,3,6.242259e-18
4,4,-9.423676999999999e-18
434,4,-6.338272e-19
716,4,-1.206058e-19
1322,4,2.7441709999999997e-19
1405,4,7.550237e-19
1472,4,-2.569299e-19
1619,4,5.553052e-19
1665,4,1.267709e-19
2107,4,1.166393e-18
2317,4,6.7497159999999995e-19
2558,4,6.724404e-19
2673,4,2.044724e-18
2987,4,1.130466e-19
3528,4,2.491686e-18
4075,4,1.560262e-18
5,5,-4.5436980000000006e-17
565,5,-3.4678309999999996e-18
746,5,-2.3848060000000004e-19
1028,5,1.818539e-18
1111,5,-4.824961e-18
1281,5,-4.423195000000001e-19
1699,5,1.4649829999999998e-19
1948,5,5.4254030000000005e-18
2857,5,4.639045e-18
2895,5,1.1439349999999999e-17
2902,5,5.751622e-18
3238,5,3.205616e-18
3433,5,8.263701e-18
3474,5,7.189107e-18
3668,5,6.389435e-18
4200,5,1.422586e-19
6,6,-2.458052e-17
629,6,1.0625880000000001e-18
1123,6,2.16259e-18
1248,6,1.943239e-18
1455,6,-4.467587999999999e-19
1699,6,1.2981539999999999e-18
2841,6,3.721903e-18
3199,6,2.2346620000000002e-18
3200,6,2.4103599999999998e-18
3433,6,4.351637e-18
3668,6,-7.751961999999999e-19
3937,6,4.942531e-18
4200,6,1.674811e-18
7,7,-8.653991e-17
371,7,-2.38912e-18
633,7,7.633439999999999e-20
786,7,-7.786301e-18
1341,7,5.355731999999999e-19
1342,7,-1.451295e-18
1441,7,5.0516070000000006e-18
1607,7,6.970351e-18
1800,7,1.6243380000000002e-18
2469,7,2.2780229999999996e-17
2507,7,-4.864566e-19
2525,7,1.471511e-17
2638,7,7.017146e-18
2999,7,9.673049e-18
3309,7,-5.523083e-18
3521,7,6.3907359999999996e-18
3567,7,1.075058e-17
3716,7,1.825661e-17
4104,7,3.3450840000000004e-19
8,8,-2.39139e-17
682,8,8.652903e-19
1028,8,1.048666e-18
1361,8,7.36504e-19
1407,8,3.3863909999999997e-18
1563,8,-1.1188100000000001e-19
1638,8,1.7177770000000001e-19
1802,8,4.2543959999999997e-19
2292,8,2.1836789999999996e-18
2363,8,1.4611050000000001e-18
2605,8,1.664394e-18
3101,8,2.006461e-18
3223,8,5.487894e-18
3315,8,3.560189e-18
3439,8,1.7770000000000003e-18
4189,8,-7.49009e-19
9,9,-1.741588e-17
448,9,-8.063034e-19
681,9,-4.571827000000001e-19
1047,9,-3.8766290000000004e-19
1248,9,2.789195e-19
1455,9,1.182806e-19
1802,9,7.969696e-19
1943,9,5.748692e-19
2337,9,6.414142e-19
2483,9,1.364374e-18
2493,9,5.554091e-18
2768,9,2.028281e-18
3101,9,2.641643e-18
4187,9,1.606086e-18
4188,9,3.0792449999999997e-18
4189,9,3.828522e-19
10,10,-4.9564890000000005e-17
1377,10,2.736981e-18
2085,10,1.660354e-18
2163,10,3.1763189999999998e-18
2188,10,3.2505310000000004e-18
2731,10,7.786675e-18
2959,10,4.427554e-18
3025,10,9.363942e-18
3077,10,5.214973e-18
3309,10,-9.08679e-19
3730,10,3.27744e-18
4049,10,9.578804e-18
11,11,-1.329536e-17
41,11,-6.12621e-19
662,11,1.161544e-18
956,11,2.340415e-18
1017,11,2.3312739999999997e-18
1232,11,2.219248e-19
1247,11,3.913e-19
1424,11,-1.00896e-19
1569,11,1.8198599999999997e-18
1943,11,1.292581e-18
2341,11,-2.868504e-19
2805,11,1.57898e-18
3199,11,2.627851e-18
3408,11,8.633826e-20
4181,11,4.436618e-19
12,12,-1.395237e-17
96,12,-5.909678e-19
681,12,4.32518e-19
853,12,-1.585547e-18
1406,12,1.273583e-18
1407,12,6.686826999999999e-19
1638,12,1.6272869999999998e-18
1896,12,1.465952e-18
2235,12,-3.5279029999999997e-19
2285,12,-2.64589e-19
2292,12,8.913408000000002e-19
2572,12,1.079533e-18
2905,12,4.214854e-18
3669,12,6.869414e-19
3678,12,2.661892e-18
4063,12,1.743679e-18
13,13,-6.784348e-18
696,13,-7.009960999999999e-19
732,13,5.552738000000001e-19
870,13,-6.107630999999999e-19
1651,13,-1.6934070000000001e-19
2105,13,-5.268765999999999e-19
2239,13,1.261028e-19
2241,13,8.826310000000001e-19
2321,13,4.7985359999999995e-19
2668,13,6.998117e-19
2669,13,4.398684e-19
2670,13,1.08265e-18
3193,13,9.648939e-19
3371,13,1.867257e-18
3951,13,1.693983e-18
14,14,-6.500289999999999e-17
1090,14,7.049293e-18
1171,14,-5.834198e-18
1601,14,-8.090151e-19
1624,14,4.271431e-18
1819,14,-4.592289e-18
1920,14,1.03114e-17
1964,14,6.741899e-18
2283,14,4.605307e-18
2302,14,-1.2651580000000001e-18
2732,14,1.404989e-17
3029,14,8.245497e-18
3131,14,3.109575e-18
3156,14,3.788709e-18
3588,14,8.642907e-18
4147,14,6.687656e-18
15,15,-3.3994390000000003e-17
479,15,-6.293877e-19
515,15,-7.976409e-19
618,15,-7.335901e-19
921,15,9.664111e-19
1622,15,5.60126e-18
1819,15,-4.811697999999999e-19
2031,15,4.992971e-18
2032,15,6.752632e-18
2283,15,-2.4096120000000004e-19
2466,15,1.126293e-18
2736,15,4.554217e-18
4147,15,5.0137220000000006e-18
4169,15,7.869627999999999e-18
16,16,-2.83599e-17
479,16,-2.8608490000000004e-19
560,16,-2.5819989999999997e-19
921,16,-2.564908e-18
973,16,3.199353e-18
1157,16,5.342015000000001e-19
1622,16,5.8165809999999996e-18
1667,16,4.2307879999999996e-18
1902,16,1.517557e-18
2032,16,-1.078643e-18
2127,16,4.513685e-19
2462,16,4.454501e-18
2663,16,2.9680459999999998e-18
3091,16,-1.160288e-18
3746,16,8.595475e-18
3980,16,1.940157e-18
17,17,-2.03923e-17
617,17,-8.738722999999999e-20
754,17,-1.722804e-18
1008,17,7.761646e-19
1325,17,1.257959e-18
1857,17,5.746438e-19
1902,17,2.56802e-19
2031,17,-1.305955e-18
2032,17,1.177576e-18
2100,17,5.365976e-18
2395,17,3.770486e-18
2637,17,1.041296e-18
2919,17,4.098834e-18
3122,17,5.18871e-18
18,18,-1.1888199999999998e-17
679,18,3.0247170000000003e-19
753,18,1.0833850000000001e-18
754,18,1.0268670000000001e-20
1226,18,1.111901e-20
1471,18,-9.449749e-20
1631,18,-2.3437560000000003e-19
1902,18,1.100156e-18
1979,18,8.229611999999999e-19
2065,18,6.32223e-19
2126,18,8.801456e-19
2153,18,6.128811999999999e-19
2878,18,1.222074e-18
2981,18,2.299608e-18
3091,18,2.647201e-18
3534,18,-6.264834e-19
3980,18,1.219059e-18
19,19,-6.561249e-17
909,19,2.5919139999999997e-19
918,19,1.525745e-18
1171,19,-4.109225e-18
1640,19,-8.812028000000002e-19
1685,19,6.194587e-18
2286,19,1.727241e-19
2724,19,7.757944999999999e-18
2910,19,1.413521e-17
2969,19,1.65642e-17
3040,19,5.794118e-18
3318,19,9.214948e-18
3802,19,-6.458646999999999e-19
3999,19,-1.551758e-18
4165,19,1.118187e-17
20,20,-1.3970220000000002e-17
752,20,5.995860000000001e-19
753,20,-9.306387e-19
754,20,-1.065503e-18
1008,20,-1.2188219999999999e-18
1143,20,2.1669420000000002e-19
1325,20,4.552157999999999e-19
1374,20,1.752076e-18
1662,20,2.261107e-18
1728,20,-2.144169e-19
2153,20,2.558697e-18
2268,20,4.169131e-18
2460,20,4.571055e-19
2738,20,1.18932e-18
2919,20,3.5955969999999995e-18
2958,20,-1.0945929999999999e-18
3034,20,1.239664e-18
21,21,-1.663616e-17
91,21,1.773096e-18
134,21,5.390558e-19
328,21,-6.542919000000001e-19
871,21,1.171182e-18
1389,21,5.113091e-18
1596,21,2.18132e-18
1631,21,2.003851e-18
2126,21,4.536831e-19
2127,21,2.5163419999999998e-18
2160,21,1.443886e-18
2241,21,-2.1494689999999998e-19
2449,21,9.646662999999999e-19
2462,21,-1.836159e-18
2951,21,-5.715229e-19
3193,21,-5.841839e-19
3194,21,-4.0579790000000007e-19
3195,21,2.392719e-18
3517,21,-1.044791e-18
3559,21,1.394964e-18
22,22,-7.267774999999999e-17
39,22,-3.8252519999999995e-18
553,22,-1.2982060000000001e-18
637,22,-6.173856e-19
1306,22,-6.035584e-18
1324,22,1.659765e-17
1352,22,-1.105848e-18
1698,22,5.356115e-18
2128,22,1.691582e-17
2314,22,-3.476854e-18
2332,22,1.308543e-17
2376,22,2.184887e-17
2865,22,7.284109e-18
3302,22,-7.741588e-18
3671,22,6.123976e-18
3695,22,-1.581171e-18
4114,22,1.1147670000000002e-17
23,23,-1.396477e-17
81,23,2.973061e-19
412,23,-9.681292999999999e-20
1060,23,2.6265209999999997e-19
1643,23,1.99857e-18
1857,23,3.16652e-19
2034,23,-2.100073e-19
2585,23,1.539786e-18
2614,23,1.4513120000000002e-19
2637,23,2.445347e-18
2958,23,2.654953e-18
3362,23,1.886177e-18
3601,23,2.725019e-18
24,24,-5.1714940000000004e-18
774,24,1.61206e-19
851,24,4.396854000000001e-19
963,24,3.7004720000000004e-19
1048,24,8.963248e-19
1126,24,-7.009244999999999e-20
1619,24,6.751418e-20
1684,24,7.689061999999999e-19
2099,24,-6.167336e-20
2106,24,3.1290740000000005e-19
2185,24,4.623309e-19
2492,24,-1.5537350000000002e-19
2558,24,5.53006e-19
2665,24,9.021204e-19
3060,24,-3.3857840000000004e-19
3107,24,-4.398899e-20
3252,24,-1.46314e-19
3466,24,1.360419e-20
3524,24,1.3983840000000001e-18
